k,h,E,F,M_x,M_z
-1.1515151515151516j,2.666666666666667,0.0,0.0839148506392605,(0.848011734183781+7.938392781667303e-18j),(-4.441468080904759e-16-3.0696474008495844e-17j)
-1.1818181818181819j,2.666666666666667,0.0,0.0753810566769313,(0.8425210868749181+8.859435232687948e-20j),(-1.195328752644761e-15-2.3422155057475913e-17j)
-1.2121212121212122j,2.666666666666667,0.0,0.06765389781842207,(0.8370345655823997+8.443224418230866e-18j),(1.303846286038017e-15-9.589768215634287e-17j)
-1.2424242424242424j,2.666666666666667,0.0,0.06066810572919805,(0.8315559970289061+5.802175688691957e-19j),(-5.053923723746453e-16+2.8214667473040744e-17j)
-1.2727272727272727j,2.666666666666667,0.0,0.05436176946825888,(0.8260889290204839+2.6808592780598606e-19j),(5.937561199816348e-16-1.583629738845585e-16j)
-1.303030303030303j,2.666666666666667,0.0,0.048676523642301434,(0.8206366436576835+2.752857078576476e-18j),(2.8948155653715606e-16+3.630722025110833e-17j)
-1.3333333333333335j,2.666666666666667,0.0,0.043557647261232846,(0.8152021705451176+3.8539999100070665e-20j),(6.678776703250333e-16-7.53198637357469e-17j)
-1.3636363636363638j,2.666666666666667,0.0,0.038954088887038135,(0.8097882998903829-5.999110848928582e-19j),(4.016841994116706e-18-2.2061989550774957e-16j)
-1.393939393939394j,2.666666666666667,0.0,0.03481843210424814,(0.8043975954014896+4.1305561672855956e-18j),(1.682279431047557e-16+2.0310156009263614e-17j)
-1.4242424242424243j,2.666666666666667,0.0,0.031106813740486697,(0.799032406908626-2.4695245577199126e-18j),(-3.629210071299984e-16+6.366638444742223e-17j)
-1.4545454545454546j,2.666666666666667,0.0,0.027778805690312422,(0.7936948826500638+9.914520647611585e-19j),(-1.0333060802673617e-15-4.3775509747049496e-17j)
-1.4848484848484849j,2.666666666666667,0.0,0.024797269689136068,(0.7883869811754727-3.660876398033086e-18j),(-3.006289336394963e-17-3.514509104747543e-17j)
-1.5151515151515151j,2.666666666666667,0.0,0.022128192976300677,(0.7831104828305782+1.4115804065992915e-17j),(3.3179974609845453e-16+4.8214385907135657e-17j)
-1.5454545454545454j,2.666666666666667,0.0,0.01974051149653019,(0.7778670007972938-1.6071179624729467e-17j),(1.0177651432676134e-16+4.6597823527300825e-17j)
-1.5757575757575757j,2.666666666666667,0.0,0.01760592612660191,(0.7726579916714436+2.627919718856467e-19j),(1.7532120876330003e-16+4.347057788603795e-17j)
-1.6060606060606062j,2.666666666666667,0.0,0.015698716382284515,(0.7674847655676793-1.1827756317222236e-17j),(-6.00609887074343e-18-8.483034966751818e-17j)
-1.6363636363636365j,2.666666666666667,0.0,0.013995555157070063,(0.762348495746973-1.2914870165463927e-18j),(2.0020867787996668e-17-6.948380672916477e-17j)
-1.6666666666666667j,2.666666666666667,0.0,0.012475327263180578,(0.757250227767243+1.1558823356468996e-17j),(-5.730135536527979e-17-9.402065714522734e-20j)
-1.696969696969697j,2.666666666666667,0.0,0.011118953878448279,(0.7521908881617962-4.912791094074942e-20j),(-1.400840028828107e-16+1.1127916520377052e-16j)
-1.7272727272727273j,2.666666666666667,0.0,0.009909224440207266,(0.7471712926537414-5.332019463406617e-18j),(-9.112256038597635e-16+1.3372956171250894e-16j)
-1.7575757575757576j,2.666666666666667,0.0,0.008830637058817134,(0.7421921539170477-2.22489085464103e-18j),(3.7405128475471593e-16+8.20431877545779e-17j)
-1.7878787878787878j,2.666666666666667,0.0,0.007869248138245655,(0.7372540888973828+8.808348558056673e-18j),(3.8599593161865926e-16-7.13328796530209e-18j)
-1.8181818181818183j,2.666666666666667,0.0,0.0070125315788863215,(0.7323576257071536-1.2684583082929165e-18j),(-1.2286072610091737e-16-1.3519916387599515e-17j)
-1.8484848484848486j,2.666666666666667,0.0,0.006249247688642606,(0.7275032101107088+2.1139295385507167e-18j),(-3.9555046326368777e-16-3.156415338383947e-17j)
-1.878787878787879j,2.666666666666667,0.0,0.005569321733135225,(0.7226912116161848+2.654283619339757e-18j),(-3.8075570935091133e-16+9.297139508181607e-17j)
-1.9090909090909092j,2.666666666666667,0.0,0.004963731906394646,(0.7179219291912731-2.8739563202542394e-18j),(6.901261818247496e-17-1.2406904506995524e-16j)
-1.9393939393939394j,2.666666666666667,0.0,0.004424406392102852,(0.713195596620298-2.1194484875976705e-18j),(-5.7901442474207e-16-9.972288294614329e-17j)
-1.9696969696969697j,2.666666666666667,0.0,0.003944129105792738,(0.7085123875201417-4.67424544030445e-18j),(7.788698237085826e-16-1.2607518966596784e-16j)
-2j,2.666666666666667,0.0,0.0035164536546171375,(0.7038724200323165-1.0970903081735706e-17j),(2.610920032302869e-16-3.8178421910711486e-18j)
-2.0303030303030303j,2.666666666666667,0.0,0.0031356250184073234,(0.6992757612083893+3.512486813585973e-18j),(2.2834097139888695e-16-1.3672138796132953e-16j)
-2.0606060606060606j,2.666666666666667,0.0,0.0027965084394799824,(0.6947224311054668+2.4534528520083136e-19j),(-4.1215012299830823e-16-2.3459477446714306e-17j)
-2.090909090909091j,2.666666666666667,0.0,0.002494525005443152,(0.6902124066080274-1.3838625768893746e-17j),(4.770749095125214e-16+1.082588839418781e-16j)
-2.121212121212121j,2.666666666666667,0.0,0.002225593416053159,(0.6857456249918605+2.559164466341059e-19j),(-7.721228423242326e-16-6.000346987635981e-17j)
-2.1515151515151514j,2.666666666666667,0.0,0.001986077439491747,(0.6813219872452934-7.176473410722259e-18j),(5.325906929552095e-16-2.804473148799785e-17j)
-2.1818181818181817j,2.666666666666667,0.0,0.001772738583202073,(0.6769413611622442-5.109825515985073e-18j),(-3.79398292730822e-16-2.9827788781527356e-17j)
-2.2121212121212124j,2.666666666666667,0.0,0.001582693527960869,(0.6726035842211454+3.6984899548470973e-19j),(-3.086255731711771e-16-1.422241110333875e-16j)
-2.2424242424242427j,2.666666666666667,0.0,0.0014133758998281665,(0.6683084662628017+1.6652310400994922e-17j),(3.1609465676050633e-16+1.3746296530665067e-16j)
-2.272727272727273j,2.666666666666667,0.0,0.0012625019819356659,(0.6640557919800987+1.924500546064643e-17j),(-6.694354896464871e-16+2.7667815061359487e-17j)
-2.303030303030303j,2.666666666666667,0.0,0.0011280399959066772,(0.6598453232312946+8.813113118384978e-19j),(5.793347818671444e-16-5.972637098859945e-17j)
-2.3333333333333335j,2.666666666666667,0.0,0.0010081826104067263,(0.6556768011884327+4.4383219490757504e-18j),(7.346087175829339e-16+1.554804413557133e-17j)
-2.3636363636363638j,2.666666666666667,0.0,0.0009013223614173979,(0.6515499483315016+5.1057293175917106e-18j),(6.984925247681273e-16+9.099119086981313e-18j)
-2.393939393939394j,2.666666666666667,0.0,0.0008060296949546789,(0.6474644702985219+9.879382015190333e-19j),(7.224842234558481e-16+5.763458342068555e-17j)
-2.4242424242424243j,2.666666666666667,0.0,0.0007210333678673677,(0.6434200576010813+2.523528698371662e-18j),(-7.077058733617992e-16+4.056033149794978e-17j)
-2.4545454545454546j,2.666666666666667,0.0,0.0006452029658915216,(0.6394163872142891+6.6852075362045654e-18j),(-4.924653989024585e-16-2.3957810752385652e-17j)
-2.484848484848485j,2.666666666666667,0.0,0.0005775333202026523,(0.6354531240496116-1.007003225713278e-17j),(1.0540364853868328e-15+1.3034827236151877e-16j)
-2.515151515151515j,2.666666666666667,0.0,0.0005171306242593618,(0.6315299223184956-1.5033511324783746e-19j),(2.1161098542965084e-16+2.0643096867560697e-16j)
-2.5454545454545454j,2.666666666666667,0.0,0.00046320007176075905,(0.6276464267941786-1.7204779369035414e-17j),(3.599531211424663e-16+9.615578897723901e-17j)
-2.5757575757575757j,2.666666666666667,0.0,0.00041503485407743654,(0.6238022739787332+2.1357803416119175e-21j),(1.2045537239532198e-15-3.743219250162535e-17j)
-2.606060606060606j,2.666666666666667,0.0,0.00037200637160440537,(0.6199970931817461-3.4751999931139205e-18j),(-6.225007165782046e-16-3.283180105513208e-17j)
-2.6363636363636362j,2.666666666666667,0.0,0.00033355552819282306,(0.6162305075168181-7.73806618091921e-18j),(-8.475680106878915e-16-1.5303039855578025e-18j)
-2.666666666666667j,2.666666666666667,0.0,0.00029918499121559027,(0.6125021348215819+5.1988533109529304e-18j),(-3.692951914471606e-16-5.560376237263926e-17j)
-2.6969696969696972j,2.666666666666667,0.0,0.00026845231199326176,(0.6088115885064549-4.559121751371769e-19j),(-6.381261649667762e-16+4.1907950990864023e-17j)
-2.7272727272727275j,2.666666666666667,0.0,0.00024096381233276786,(0.6051584783373163-4.977286366435702e-19j),(-4.565076947201978e-16+5.697794428938381e-17j)
-2.757575757575758j,2.666666666666667,0.0,0.0002163691528970121,(0.601542411156473-1.080696994639811e-18j),(1.089872100605813e-15-1.193824580949115e-16j)
-2.787878787878788j,2.666666666666667,0.0,0.00019435650811181537,(0.5979629915465198-2.3715288014230005e-17j),(-6.945374103000418e-16+8.723425895032794e-17j)
-2.8181818181818183j,2.666666666666667,0.0,0.00017464828040725843,(0.5944198224409217+8.174407676353689e-19j),(9.60712472102077e-16-8.12577731455139e-18j)
-2.8484848484848486j,2.666666666666667,0.0,0.000156997293861639,(0.5909125056852343+1.4090227641452776e-18j),(7.222943458005977e-16+2.0829641977559166e-17j)
-2.878787878787879j,2.666666666666667,0.0,0.00014118341384011576,(0.5874406425523648+6.464470253841727e-19j),(-3.5159871731045987e-16+5.754903143865164e-17j)
-2.909090909090909j,2.666666666666667,0.0,0.00012701054506571461,(0.5840038342152232-8.088780007293731e-18j),(1.02969457579855e-15-1.0048444828378616e-16j)
-2.9393939393939394j,2.666666666666667,0.0,0.00011430396579132607,(0.5806016821797702-1.1414823619532702e-19j),(-2.693900932265762e-16-1.2067837714517995e-16j)
-2.9696969696969697j,2.666666666666667,0.0,0.00010290796041741261,(0.5772337886812914-1.2286386194261956e-17j),(-1.1782529377642578e-15+6.39829679745422e-17j)
-3j,2.666666666666667,0.0,9.268371707532975e-05,(0.5738997570465775-8.103308814367766e-18j),(3.6016275290472017e-16+2.081761576406938e-16j)
-0j,2.6969696969696972,0.0,1.0000000000000064,(0.9913511069066936+4.228388472693467e-18j),(-1.0210541722018018e-15+1.3444106938820255e-17j)
-0.030303030303030304j,2.6969696969696972,0.0,0.9979189300184067,(0.9912156060065717+1.8431436932253575e-18j),(9.82497232442786e-16-6.548581121812447e-17j)
-0.06060606060606061j,2.6969696969696972,0.0,0.9917063762320105,(0.9908095920731169-3.63207727782644e-18j),(-2.530019650812815e-16+2.415602440297704e-16j)
-0.09090909090909091j,2.6969696969696972,0.0,0.9814534349297178,(0.9901345258348331-7.535205098774256e-18j),(2.124528038303236e-17-1.4224732503009818e-16j)
-0.12121212121212122j,2.6969696969696972,0.0,0.9673090656178606,(0.9891928233962795+7.589415207398531e-19j),(-8.363306859657423e-16+3.2959746043559335e-17j)
-0.15151515151515152j,2.6969696969696972,0.0,0.9494759257078105,(0.9879878290279672-3.3881317890172014e-19j),(-3.9396407643259887e-16+2.5153490401663703e-17j)
-0.18181818181818182j,2.6969696969696972,0.0,0.9282048022186181,(0.9865237779622767-5.583641188300348e-18j),(7.307365941457058e-16+3.5778671692021646e-17j)
-0.21212121212121213j,2.6969696969696972,0.0,0.9037878830901578,(0.9848057500432823+2.574980159653073e-19j),(4.345473969341327e-16+9.085614205428527e-17j)
-0.24242424242424243j,2.6969696969696972,0.0,0.8765511527017291,(0.9828396152630712+2.710505431213761e-20j),(3.812247538454534e-16-2.706168622523819e-16j)
-0.2727272727272727j,2.6969696969696972,0.0,0.8468462210163465,(0.98063197236381+1.9651164376299768e-19j),(2.271268026085571e-16-1.1861171766991419e-16j)
-0.30303030303030304j,2.6969696969696972,0.0,0.8150419028149655,(0.9781900817886379-2.371692252312041e-20j),(7.498909736984409e-17+8.955509944730267e-17j)
-0.33333333333333337j,2.6969696969696972,0.0,0.781515853492874,(0.9755217943252498+2.168404344971009e-19j),(-4.579398926035649e-16+1.2663481374630692e-16j)
-0.36363636363636365j,2.6969696969696972,0.0,0.7466465427881601,(0.9726354768028992+7.26415455565288e-18j),(1.1803844577121247e-15+1.474514954580286e-17j)
-0.3939393939393939j,2.6969696969696972,0.0,0.7108058104461841,(0.9695399361803615-5.421010862427522e-20j),(-2.873135757086587e-17-1.0668549377257364e-16j)
-0.42424242424242425j,2.6969696969696972,0.0,0.6743522016302863,(0.9662443433020098+3.577867169202165e-18j),(6.715887069554116e-16-1.0928757898653885e-16j)
-0.4545454545454546j,2.6969696969696972,0.0,0.6376252285517034,(0.962758157508592+9.215718466126788e-19j),(6.369010136994535e-17+9.215718466126788e-17j)
-0.48484848484848486j,2.6969696969696972,0.0,0.600940651914239,(0.9590910531729845-1.4094628242311558e-18j),(-5.698160042769129e-16+2.875304161431558e-16j)
-0.5151515151515151j,2.6969696969696972,0.0,0.5645868246018515,(0.95525284909746+2.9544509200229996e-18j),(5.585233610241186e-16+1.7813441693936838e-16j)
-0.5454545454545454j,2.6969696969696972,0.0,0.5288220932726906,(0.9512534415634215-2.4801124695605914e-18j),(-1.0948747876209086e-16+1.277732260274167e-16j)
-0.5757575757575758j,2.6969696969696972,0.0,0.49387321317221416,(0.9471027416738401-4.607859233063394e-18j),(-9.376917306318754e-16-1.5542038142579706e-16j)
-0.6060606060606061j,2.6969696969696972,0.0,0.4599346988297061,(0.9428106174783948+3.06287113727155e-18j),(-7.222980284086848e-16+5.1445393084437185e-17j)
-0.6363636363636364j,2.6969696969696972,0.0,0.42716900894461013,(0.9383868412265582-2.927345865710862e-18j),(-4.043843816288397e-17+2.216109240560371e-16j)
-0.6666666666666667j,2.6969696969696972,0.0,0.39570744767190624,(0.9338410419580205-3.7269449679189215e-19j),(2.3723698786698444e-16+2.0477868532819965e-16j)
-0.696969696969697j,2.6969696969696972,0.0,0.3656516561451206,(0.9291826635168571+1.3044307387716225e-18j),(-2.4724044697405773e-17-1.1275702593849246e-17j)
-0.7272727272727273j,2.6969696969696972,0.0,0.33707556652530096,(0.9244209279666437+1.4094628242311558e-18j),(5.607468225106611e-16-1.7236104037088307e-16j)
-0.7575757575757576j,2.6969696969696972,0.0,0.310027694995609,(0.9195648042901626+9.378348791999613e-18j),(-3.8061594891461437e-16-5.841139204265655e-17j)
-0.7878787878787878j,2.6969696969696972,0.0,0.28453365868165764,(0.9146229821799132+2.425902360936316e-18j),(-7.653112085032054e-17+1.1251308044968322e-16j)
-0.8181818181818182j,2.6969696969696972,0.0,0.26059881321317857,(0.9096038506633423+5.238051745820593e-18j),(4.997765439343493e-16+2.318701871131812e-16j)
-0.8484848484848485j,2.6969696969696972,0.0,0.23821092137587746,(0.9045154812596476-8.707498697774207e-19j),(-7.771798341601327e-16-1.576158908250802e-17j)
-0.8787878787878788j,2.6969696969696972,0.0,0.21734277799317608,(0.8993656153316063+4.374078139621207e-18j),(1.3959678953155003e-15+1.562335330551612e-16j)
-0.9090909090909092j,2.6969696969696972,0.0,0.19795473095619434,(0.8941616552745388+1.3755815063409838e-18j),(2.567119693902553e-16-8.513697559442424e-17j)
-0.9393939393939394j,2.6969696969696972,0.0,0.17999705250234904,(0.8889106591743166+1.6453615000414784e-19j),(-7.359845985286566e-16-2.350008208862331e-17j)
-0.9696969696969697j,2.6969696969696972,0.0,0.1634121279262826,(0.8836193385649076+1.3200161450011016e-17j),(9.433439814889033e-16-2.7559063971865916e-17j)
-1j,2.6969696969696972,0.0,0.14813644055936945,(0.8782940589224676-1.1783922362201826e-17j),(3.363466189593156e-16-1.8079071226195786e-17j)
-1.0303030303030303j,2.6969696969696972,0.0,0.1341023418898114,(0.8729408425451316-1.0635345685724995e-17j),(-1.0461365118358962e-15-4.9981720151581754e-17j)
-1.0606060606060606j,2.6969696969696972,0.0,0.12123960405166517,(0.8675653734849443+2.0549019300389326e-18j),(9.739184827529945e-18-9.091035216290955e-17j)
-1.0909090909090908j,2.6969696969696972,0.0,0.10947675861947787,(0.8621730042186098-1.3333992655677196e-17j),(-1.423406680608856e-15-1.9403153129343709e-16j)
-1.1212121212121213j,2.6969696969696972,0.0,0.09874223080703903,(0.8567687637665864-8.573667492108028e-18j),(4.68688740704222e-16-2.101251572912688e-16j)
-1.1515151515151516j,2.6969696969696972,0.0,0.08896528193231354,(0.8513573669939517-3.3830495913336756e-18j),(-1.709905410622256e-16-9.523699645748451e-17j)
-1.1818181818181819j,2.6969696969696972,0.0,0.08007677555084748,(0.845943224851387+8.216219588366713e-18j),(-1.1021321659129835e-15-5.3756098964546917e-17j)
-1.2121212121212122j,2.6969696969696972,0.0,0.0720097841630254,(0.840530455338812+1.1079190950086248e-17j),(-3.512531282815704e-16+3.9109205240625555e-17j)
-1.2424242424242424j,2.6969696969696972,0.0,0.06470005405177956,(0.8351228949984342+2.8409485050909233e-18j),(-1.5110898372427267e-16+1.9000643072808465e-16j)
-1.2727272727272727j,2.6969696969696972,0.0,0.05808634578191304,(0.8297241107668734-2.7026703764516588e-18j),(9.127336930827906e-16+4.3249502286804575e-18j)
-1.303030303030303j,2.6969696969696972,0.0,0.05211066734991357,(0.8243374120376492+7.098136097991037e-19j),(8.723168807298412e-17-1.047288476644162e-16j)
-1.3333333333333335j,2.6969696969696972,0.0,0.046718416054617726,(0.8189658628057993-1.974433800049774e-18j),(-6.219483410815733e-16+6.29514886399396e-18j)
-1.3636363636363638j,2.6969696969696972,0.0,0.041858443984742755,(0.813612293784888+2.0715249516287983e-19j),(-9.966295536512505e-18+7.859618717572653e-18j)
-1.393939393939394j,2.6969696969696972,0.0,0.03748306068899488,(0.8082793144039256+4.390383523855852e-18j),(-1.6255981037996674e-16-6.538755539624297e-17j)
-1.4242424242424243j,2.6969696969696972,0.0,0.03354798518881409,(0.8029693246071813-8.007637725105342e-19j),(-2.0886911330960907e-16-7.593226855661175e-17j)
-1.4545454545454546j,2.6969696969696972,0.0,0.03001225807577901,(0.79768452639367-6.29186661132335e-19j),(-9.339072933026616e-17-2.844844856648293e-17j)
-1.4848484848484849j,2.6969696969696972,0.0,0.026838123052665332,(0.7924269350454982-1.957069624631061e-18j),(1.0099300885055111e-16+1.4258952634078892e-17j)
-1.5151515151515151j,2.6969696969696972,0.0,0.023990885963240133,(0.7871983900052625+1.0426763822463624e-17j),(-6.707740730183898e-16+3.0362488917393474e-16j)
-1.5454545454545454j,2.6969696969696972,0.0,0.02143875813398775,(0.7820005653719933+3.189926079359695e-18j),(-2.7852814997973707e-16+9.19111215900905e-17j)
-1.5757575757575757j,2.6969696969696972,0.0,0.019152689735038125,(0.7768349799937928+3.1141695701396386e-19j),(6.773712950071983e-16-4.647627429936983e-17j)
-1.6060606060606062j,2.6969696969696972,0.0,0.017106197864422374,(0.7717030071420932+1.0734448540553748e-17j),(-1.718375740094799e-16-3.5270451923669066e-18j)
-1.6363636363636365j,2.6969696969696972,0.0,0.015275193170658799,(0.7666058837588066+1.1877519502873427e-18j),(-2.2751114380837375e-16-1.5759895016613512e-17j)
-1.6666666666666667j,2.6969696969696972,0.0,0.013637808050909426,(0.7615447192727972-5.762471019289412e-19j),(1.156994595785763e-16+4.2345718132084237e-17j)
-1.696969696969697j,2.6969696969696972,0.0,0.012174228789941195,(0.7565205039862976-1.6139154018746625e-17j),(9.102084761087887e-16+1.6682440951115533e-16j)
-1.7272727272727273j,2.6969696969696972,0.0,0.010866533431409503,(0.7515341170356014-8.750485619847363e-18j),(5.4414031806326695e-17+1.626900416956071e-16j)
-1.7575757575757576j,2.6969696969696972,0.0,0.009698536689019197,(0.7465863339333151-2.280967082727225e-19j),(-3.7500280053950303e-16-4.409801754171657e-17j)
-1.7878787878787878j,2.6969696969696972,0.0,0.008655642801802315,(0.7416778337016762+7.015020990041709e-18j),(-1.066896230581915e-16+7.383226212213153e-17j)
-1.8181818181818183j,2.6969696969696972,0.0,0.007724706905943693,(0.7368092056084771-2.152416598091584e-18j),(7.862768621345255e-16+1.1382651091351942e-16j)
-1.8484848484848486j,2.6969696969696972,0.0,0.006893905226403926,(0.7319809555184189+9.41635939550765e-19j),(1.605093024333417e-16+9.188189895341023e-18j)
-1.878787878787879j,2.6969696969696972,0.0,0.006152614176597375,(0.727193511873897+9.77184853555844e-18j),(-2.2999766196459795e-16+1.4991519666423614e-16j)
-1.9090909090909092j,2.6969696969696972,0.0,0.005491298285808035,(0.7224472313198873+2.889441141321232e-18j),(-1.1645182071210716e-15-2.1593093286998658e-17j)
-1.9393939393939394j,2.6969696969696972,0.0,0.0049014067447595375,(0.7177424039881185+1.5123243877633499e-18j),(-7.721907042216865e-17+1.2165436589557004e-16j)
-1.9696969696969697j,2.6969696969696972,0.0,0.004375278263437177,(0.7130792584559604+4.550181583311296e-18j),(6.088381504124285e-16+2.6480526332215175e-17j)
-2j,2.6969696969696972,0.0,0.0039060538662654726,(0.7084579663955342+3.39699916518377e-19j),(3.770462609073091e-17-1.8518914259881263e-16j)
-2.0303030303030303j,2.6969696969696972,0.0,0.003487597203139572,(0.7038786469284577-7.922140336991861e-19j),(1.0641542261129752e-16-2.049258573027851e-17j)
-2.0606060606060606j,2.6969696969696972,0.0,0.0031144219263284072,(0.6993413707014491+6.5261771003575705e-18j),(8.66261918645953e-16-1.0605768353998059e-16j)
-2.090909090909091j,2.6969696969696972,0.0,0.0027816256692750124,(0.6948461636976413-2.5775278759397364e-18j),(-3.1043426644625086e-18-7.325723263006427e-18j)
-2.121212121212121j,2.6969696969696972,0.0,0.002484830160689181,(0.6903930107981615+7.028242644952756e-18j),(1.731850049052145e-16+7.822521321460875e-17j)
-2.1515151515151514j,2.6969696969696972,0.0,0.002220127013477979,(0.6859818591080652+7.467985093475747e-19j),(1.255121476753377e-15-1.659033141205755e-17j)
-2.1818181818181817j,2.6969696969696972,0.0,0.001984028740807439,(0.6816126210600537+1.5204969322153738e-17j),(-1.9007455070588962e-16+8.231442358615649e-17j)
-2.2121212121212124j,2.6969696969696972,0.0,0.0017734245691498583,(0.677285177309222-4.056176086604827e-18j),(5.561155639924298e-16+5.787114384098592e-17j)
-2.2424242424242427j,2.6969696969696972,0.0,0.0015855406390846234,(0.6729993794310902+4.091897054177317e-18j),(-7.548204275187751e-16-2.2573428044327104e-17j)
-2.272727272727273j,2.6969696969696972,0.0,0.0014179042077112338,(0.6687550524350909+7.51686154151028e-18j),(-3.8392906534824036e-17+6.176508664841195e-17j)
-2.303030303030303j,2.6969696969696972,0.0,0.0012683114908559087,(0.6645519971046473-4.8455214579396795e-18j),(-1.2866224335384174e-16+6.399021573106939e-17j)
-2.3333333333333335j,2.6969696969696972,0.0,0.0011347988080779299,(0.6603899921748516-7.931709162317874e-18j),(-1.0542005169566633e-15-5.4372725715258247e-17j)
-2.3636363636363638j,2.6969696969696972,0.0,0.001015616718232551,(0.6562687963578208-2.2186724416681014e-17j),(7.624145080248284e-16-6.34224918981722e-17j)
-2.393939393939394j,2.6969696969696972,0.0,0.0009092068575958383,(0.6521881502255062-1.831702130992524e-17j),(1.0730670905957892e-15-6.772432077437057e-17j)
-2.4242424242424243j,2.6969696969696972,0.0,0.0008141812159849148,(0.6481477779591862+1.439133792803433e-17j),(-3.8701182521616013e-16+9.319576616860986e-17j)
-2.4545454545454546j,2.6969696969696972,0.0,0.0007293036086916258,(0.6441473889741173-8.268896931315928e-18j),(-3.411410247913026e-16-5.669084313365645e-17j)
-2.484848484848485j,2.6969696969696972,0.0,0.0006534731232353799,(0.6401866794277155+1.3248941945094494e-17j),(-1.8822789645814459e-16-2.0715262751177784e-17j)
-2.515151515151515j,2.6969696969696972,0.0,0.0005857093398447289,(0.6362653336187375-3.755800336407221e-18j),(-6.385638287104199e-16+1.6197035485801656e-16j)
-2.5454545454545454j,2.6969696969696972,0.0,0.0005251391431489677,(0.6323830252848265+2.113841857405786e-17j),(-1.0873577341734962e-16-3.734893842733311e-17j)
-2.5757575757575757j,2.6969696969696972,0.0,0.00047098495979351694,(0.6285394188051472+7.497095233592713e-18j),(1.189316777482946e-16+4.75287458235578e-17j)
-2.606060606060606j,2.6969696969696972,0.0,0.00042255427260447253,(0.6247341703144554+2.4604528679420436e-18j),(9.07056067633292e-18-1.0489300662006103e-16j)
-2.6363636363636362j,2.6969696969696972,0.0,0.00037923027655625726,(0.6209669287345797-7.143670736350856e-18j),(1.862401847549021e-16+7.594519904394718e-17j)
-2.666666666666667j,2.6969696969696972,0.0,0.0003404635551947269,(0.6172373367289515+4.640332275960694e-18j),(-7.412126690996158e-16-2.886895741140284e-17j)
-2.6969696969696972j,2.6969696969696972,0.0,0.0003057646683994202,(0.6135450315853154-8.074869310932427e-18j),(5.62688273310966e-16+1.6972895827918423e-17j)
-2.7272727272727275j,2.6969696969696972,0.0,0.00027469755350061585,(0.6098896460316303-5.729873485709922e-18j),(-3.806928568592471e-16-1.491704429453628e-18j)
-2.757575757575758j,2.6969696969696972,0.0,0.0002468736518725818,(0.6062708089896754+6.888834587596744e-19j),(-1.4216911096727823e-16+7.032577733107024e-17j)
-2.787878787878788j,2.6969696969696972,0.0,0.00022194668227560932,(0.6026881462706585-2.5232094066552167e-18j),(-4.409782456047966e-16-9.381943388069524e-17j)
-2.8181818181818183j,2.6969696969696972,0.0,0.0001996079904897735,(0.599141281216841+9.087172944574822e-18j),(-2.7907603140410034e-17+2.1965347723704672e-17j)
-2.8484848484848486j,2.6969696969696972,0.0,0.0001795824122424962,(0.5956298352928929+1.085791031345854e-18j),(-8.797788491700352e-16+3.326474738774234e-17j)
-2.878787878787879j,2.6969696969696972,0.0,0.00016162459314844634,(0.5921534286305011-3.697140823268023e-18j),(6.713827298838992e-16+1.0076938388066985e-16j)
-2.909090909090909j,2.6969696969696972,0.0,0.00014551571541833832,(0.5887116805294754-4.5163390976734746e-20j),(6.785011000879092e-16-6.043082281366799e-17j)
-2.9393939393939394j,2.6969696969696972,0.0,0.00013106058651376096,(0.5853042099183512+5.653647965082548e-18j),(-5.832872170972259e-16-2.503658992877526e-18j)
-2.9696969696969697j,2.6969696969696972,0.0,0.0001180850497853753,(0.581930635777422+2.3293534262488205e-18j),(2.78519591141939e-17+4.257144083199893e-17j)
-3j,2.6969696969696972,0.0,0.00010643368148430843,(0.5785905775267484+1.6471832412635346e-17j),(3.8373391069427225e-16-6.597582474119476e-17j)
-0j,2.7272727272727275,0.0,0.9999999999999976,(0.9915434715666458+3.2526065174565133e-18j),(-5.501987212185033e-17-8.630249292984615e-17j)
-0.030303030303030304j,2.7272727272727275,0.0,0.9979798081388116,(0.9914121362566716-8.673617379884035e-19j),(9.056306865453528e-16-2.5673907444456745e-16j)
-0.06060606060606061j,2.7272727272727275,0.0,0.9919481007133423,(0.9910185877845992+8.944667923005412e-19j),(1.767029312585086e-16-1.700029006457271e-16j)
-0.09090909090909091j,2.7272727272727275,0.0,0.9819906859285852,(0.990364193490171-4.0115480381963664e-18j),(1.3101566814950616e-16+1.3921155894713877e-16j)
-0.12121212121212122j,2.7272727272727275,0.0,0.9682479583043497,(0.9894512156080935-2.710505431213761e-18j),(7.182974917988028e-16-6.114900252818245e-17j)
-0.15151515151515152j,2.7272727272727275,0.0,0.9509110904712027,(0.9882827866670499-4.0115480381963664e-18j),(-8.890398522074829e-16+1.7477339020466331e-16j)
-0.18181818181818182j,2.7272727272727275,0.0,0.930216934884433,(0.986862875825275-1.2468324983583301e-18j),(6.476398032838619e-17-9.75781955236954e-17j)
-0.21212121212121213j,2.7272727272727275,0.0,0.9064418510102523,(0.9851962468840924-2.3310346708438345e-18j),(1.4855687345419546e-17-1.4181364416110398e-16j)
-0.24242424242424243j,2.7272727272727275,0.0,0.8798947116121092,(0.9832884088841708-2.439454888092385e-18j),(5.401054766190211e-16+1.5851035761738075e-16j)
-0.2727272727272727j,2.7272727272727275,0.0,0.8509093649662984,(0.9811455603199432-3.5236570605778894e-19j),(-7.309979038099337e-16-6.071532165918825e-17j)
