E,var
(-9.60499971125086-12.617176178717612j),0.005332824227573094
(-9.60581192779967-12.603447496735168j),0.009264287135422707
(-9.604848077369235-12.605227236180314j),-0.010257638976325789
(-9.604203029071329-12.605676135756378j),0.0015246382729081067
(-9.599053438531033-12.60819169356599j),0.007037824378034516
(-9.595129570463627-12.616232104831475j),-0.0008221871035417164
(-9.603003266182796-12.607329933692846j),-0.0033723946760910654
(-9.60017159942199-12.605866031855674j),-0.001932657165001826
(-9.598467497043845-12.605775943407346j),-0.005755579704446027
(-9.59671877754106-12.602737580147501j),0.0018719049819443019
(-9.601337149451638-12.612293228816037j),0.0023887339187823155
(-9.601477971582256-12.609689273631172j),0.009566815452986911
(-9.600823234788525-12.608225293165972j),0.0035047334423394558
(-9.602705712719311-12.605798652956887j),0.00039194659903762566
(-9.600111481961433-12.607895778731319j),0.002817961213351181
(-9.600038855901284-12.609204305622443j),7.570995873020509e-05
(-9.599066309699975-12.609417698275871j),-0.0037793765290769347
(-9.602135762913683-12.608118410330123j),0.0049823388151393165
(-9.604075454096758-12.60564199526775j),-0.0025978831615657686
(-9.603480189922882-12.607350674751551j),-0.0011710434012426293
(-9.60119090458569-12.605047300842754j),0.0007422354608574248
(-9.598966420270001-12.60808624755834j),0.0014286575160458452
(-9.601599126778043-12.611019356626928j),0.004267510246703992
(-9.599294523040632-12.607838815739317j),0.0012821340194337817
(-9.594901201650508-12.601942221658424j),0.004989278354255277
(-9.60206773410867-12.608648715315901j),-0.004258558260044227
(-9.603027853546722-12.60767073082226j),0.0037420906732284
(-9.601311209837519-12.605200076286122j),-0.006739762559972304
(-9.597682891514438-12.609890688834279j),-0.000954272064159936
(-9.599896146060079-12.605032551662498j),-0.008249881175994045
(-9.597950273110643-12.606071277421535j),0.003507305253960011
(-9.592826467699451-12.600884108054442j),0.007153029629706896
(-9.604455562900819-12.612781949470575j),-0.0013208788866946302
(-9.600951722984542-12.603022576287636j),0.007386257491564464
(-9.602424934672214-12.602885082402821j),0.005072912334254299
(-9.607531707639092-12.605692075400308j),-0.0010386890878369141
(-9.602307780106308-12.612458078777783j),-0.005536055573514886
(-9.603834864261888-12.603752761218436j),-0.01061753169165735
(-9.600633676655246-12.605812125795968j),-6.077210125811559e-05
(-9.604762959184013-12.617939856448263j),-0.0034286025856575843
(-9.603060287838316-12.605235120044357j),-0.0023782770509030112
(-9.600036644636832-12.60887774721114j),0.007817426579334453
(-9.601963403287298-12.608073775250315j),0.0032991025194199944
(-9.599533734324883-12.60789535119207j),0.0025014124968703207
(-9.601440492109433-12.604444536269963j),0.004686299314774112
(-9.600493756829747-12.609657562859098j),0.005585943865224321
(-9.600942740472199-12.610675802663307j),-0.0016487717347253858
(-9.60380008700621-12.60555944830399j),-0.005133249913206053
(-9.59941432558724-12.61136201458609j),-0.0031151151837916368
(-9.598653133803264-12.603555544203495j),0.001611257814542139
(-9.602697462835303-12.60866439506429j),0.005816726570442947
(-9.602494308709412-12.606984789761304j),0.0038352764760414657
(-9.597205687403463-12.602669459593695j),0.005599480886912841
(-9.604584092992013-12.609241795204811j),-0.0008120781443251092
(-9.602198460670447-12.614905410614192j),-0.0005967194184559986
(-9.602032910271756-12.608582746405112j),0.0008241500923034775
(-9.605608739977496-12.606608248774744j),0.007799145303727704
(-9.590774282108098-12.623535504964263j),-0.015500174051011876
(-9.601628435627807-12.60848875195389j),0.0003455095482161863
(-9.602549698275535-12.60551748192966j),0.004676874495205971
(-9.607163191004917-12.603767335877468j),-0.0021860584913335895
(-9.599231629803281-12.608827697179184j),0.0003887067175199602
(-9.602960738471815-12.603817880984733j),-0.0023114790884696344
(-9.597718395969332-12.610850115225476j),0.007702678797326396
(-9.601223645181925-12.602804173360088j),-0.010123257220835775
(-9.601475167080284-12.606446434979077j),-0.0013802885677181265
(-9.601004406598676-12.61187640137724j),-0.004790695294978662
(-9.605254977572788-12.608699806069573j),-0.0067917739048079994
(-9.60078043242204-12.611886896998604j),0.004683877020684554
(-9.59902180928545-12.607803817444724j),0.003711414779956616
(-9.602707465217819-12.613345259551881j),-0.0008736142813880914
(-9.604355271203916-12.607808767591234j),0.001299094620221135
(-9.60034543961783-12.6066474119903j),-0.0027109210227080445
(-9.601640558425599-12.605884680440678j),-0.00447688348221378
(-9.601495144894999-12.611831828457342j),0.008038068187935161
(-9.600299641424298-12.609543027912759j),0.005871717988321553
(-9.606722487426163-12.607266350797708j),0.0006257858488791297
(-9.598815551143717-12.61315723648041j),-0.006412200838074312
(-9.600117466401803-12.599542694599686j),0.004815107391901992
(-9.599726600302944-12.612203836151327j),-0.0015891298045140783
(-9.60352658029135-12.610483906062044j),-0.007227106180973607
(-9.602129549252693-12.607081107914995j),0.004503935388882722
(-9.604369432792385-12.605840206838655j),-0.0021408550702959575
(-9.603195244107795-12.611319514496834j),-0.0019570708620556664
(-9.601591518831652-12.608993254268915j),-0.0005703643170429514
(-9.604531599626961-12.604096646623962j),-0.0007267817475686057
(-9.59808476722583-12.604549488478789j),0.0015745908640735164
(-9.604171028264153-12.605637096717675j),0.004198515267285345
(-9.60162350473813-12.608419704335263j),0.005971163215825808
(-9.603137881826198-12.61102305154942j),-0.00037449231033694975
(-9.598076440530578-12.609311520020608j),-0.003981333631765704
(-9.601004204698706-12.598688881681198j),0.005837014421767582
(-9.59905506365879-12.61058465899934j),0.00019168313169649038
(-9.60208284320804-12.609674528675562j),-0.0036910097923971027
(-9.603109450663453-12.6060282978635j),-0.0021844606490306192
(-9.605910151124158-12.60870055023533j),-8.113450860446753e-05
(-9.597062115969763-12.606444875768451j),0.00645593605803704
(-9.603231308146935-12.605651655495741j),0.00354207799772403
(-9.600044179196148-12.605780643130746j),-0.000322895986353196
(-9.5980608034509-12.61119959958002j),-0.002709982780926916
(-9.59854040850639-12.608570690324816j),0.0032311320460935563
(-9.604455803181823-12.610423517079754j),0.002852034610326889
(-9.601620868281012-12.60930592436203j),0.0006388818748050761
(-9.602812035876138-12.608203617201884j),0.0017310560065653582
(-9.605506659675841-12.608228953377768j),-0.009865501351349224
(-9.603987115632265-12.606612740373382j),0.009649398365807442
(-9.602706362299964-12.607288185189104j),-0.004996790312121999
(-9.604992851851962-12.609442780367411j),0.0018876020220609858
(-9.603604618110674-12.599020627633518j),-0.00019093118735570767
(-9.604847377318308-12.602951921029089j),-0.013886695010199448
(-9.599486433215782-12.606831930830143j),0.0037461889795198412
(-9.603122403017327-12.605856542339597j),-0.0010968039777423206
(-9.6019973708501-12.608384675724402j),-0.006280299382835224
(-9.601823956523935-12.6019802870397j),0.002872480479045714
(-9.601022026698692-12.607308200364598j),0.012277196626747528
(-9.602771702859227-12.60601308287236j),0.0017433982940400392
(-9.600683426207814-12.611679571419824j),-0.005012763229929745
(-9.601397913148931-12.604289384623677j),-0.005097398469414898
(-9.5998018101098-12.611053021256085j),-0.003163529738646813
(-9.601671238895783-12.60991269778786j),0.0005437162695582427
(-9.601119258090774-12.60663401243803j),-0.0012456322302949639
(-9.595792052950344-12.610225794128576j),0.0006874737946120712
(-9.598837184573771-12.610695261308829j),-0.0029373784681314507
(-9.6010399709345-12.61192563943527j),0.0013312550245999201
(-9.602792486410367-12.60732617420485j),-0.0008194944285233102
(-9.601777005865085-12.6078749690858j),0.0017649537928678325
(-9.600999064321504-12.607495747479451j),-0.0046717451529679635
(-9.601585508939268-12.60862366554016j),-0.004458079595895556
(-9.603466953313605-12.606635841460214j),-0.006110798651042791
(-9.599600182753246-12.610843286772491j),-0.00025358288001015467
(-9.601679235090232-12.613588808391698j),-0.0016662503500877767
(-9.607690848982838-12.601922060128928j),0.0021239581926219366
(-9.599430077257805-12.604896632011807j),-0.002733433146241778
(-9.602775773080424-12.607720842458978j),-0.005076752370143371
(-9.601904884266041-12.612118638668079j),-0.0040303321823599286
(-9.599865814289148-12.608933726507505j),-0.0032690784306199684
(-9.60240587886537-12.606453300329829j),0.0005012591076559413
(-9.601611152677636-12.609504943871075j),-0.0038874492246508095
(-9.605080074172099-12.6062946946903j),0.0033879791271278774
(-9.602930281889574-12.60620724872062j),-0.000830172359987125
(-9.60033191839698-12.607240934168074j),0.000606587867933751
(-9.601641951795465-12.608865550055986j),0.001797494140446144
(-9.60350699054129-12.613647030528343j),-0.006529333397122988
(-9.600611215216905-12.60509132266846j),0.0028684976735922603
(-9.600606972346675-12.610109666631537j),-0.0037765256102750477
(-9.603960807575534-12.608310926477555j),-0.001229056215562098
(-9.60247513296233-12.6072675447924j),0.006581682361939559
(-9.60214106128711-12.611019789117647j),0.0023354703171713075
(-9.596395868272852-12.60339145412676j),0.0031315721145385995
(-9.604834528970017-12.606161544191442j),0.0011741189244416784
(-9.600738362489048-12.605322394507105j),0.00356962847105242
(-9.601574639805001-12.611266636839153j),-0.0027600506190157237
(-9.60238954521933-12.602589559200199j),0.0066379455599745694
(-9.596488017151037-12.6140578238195j),0.003962078274808405
(-9.600882079282878-12.60785572997899j),0.0022914524866974166
(-9.600027220483177-12.60743813022058j),0.0029849483424255045
(-9.603283468392245-12.609967701423063j),-0.007462167181866818
(-9.603127474031309-12.60647003159814j),0.0020777556101066576
(-9.604857305450704-12.606281392411894j),0.00018554258123718422
(-9.605698520191497-12.606595805021588j),-0.004384711299092628
(-9.610727285115804-12.596641696134187j),-0.0005640161176769551
(-9.602859006601495-12.606455419682314j),-0.0023797803914673986
(-9.600838811259223-12.6125026532139j),0.007753512507767323
(-9.603445130362228-12.6074835758628j),-0.0005876273275566024
(-9.60495592050584-12.603458811814312j),-0.0006343035045065767
(-9.607677137713665-12.603277193278787j),0.0004942375244196581
(-9.606310910995195-12.607239702928112j),-0.0027338003702594062
(-9.600806166241135-12.614361136250464j),-0.007142705071947108
(-9.609459646434425-12.600820530484029j),-0.0013276767567474291
(-9.60085824857033-12.610461473459276j),0.004137908501117441
(-9.601727819994528-12.609388745194382j),0.003223746541804996
(-9.600993342809804-12.608642055200587j),-0.0021915094744090744
(-9.605111359065173-12.605973227996527j),-0.001981562983150835
(-9.599274176752688-12.60947513797705j),0.0034177487802394134
(-9.599472146706825-12.606789524900906j),0.003321133698573844
(-9.599999249523563-12.61243222605403j),0.002681309293639367
(-9.599773467761535-12.612011914419979j),0.0021751782116804664
(-9.607257221638053-12.609571971119445j),-0.0010026008475653458
(-9.599244327382102-12.606256323517123j),-0.0058096169921785954
(-9.602288199145223-12.608317556796266j),0.009853095312994102
(-9.605548841974041-12.603725432322184j),0.00257762583074538
(-9.601642119140156-12.607773709490251j),0.0013513839509051821
(-9.602119188085824-12.608570537697803j),0.002659676919222871
(-9.601022870579632-12.607886749584893j),0.005978406194420434
(-9.603158208623734-12.610395778487138j),0.0012097307364423873
(-9.599458806561296-12.610868276284089j),-0.004421203623107001
(-9.603148980002864-12.60822468114797j),-0.0034071924448039136
(-9.60032555394478-12.60666974543032j),-0.01081039500345992
(-9.602922554127348-12.6053327379773j),-0.0006651964471609337
(-9.602482251242686-12.610053857226669j),-0.004759391984092662
(-9.602292456295844-12.607845842750383j),-0.013020905635397548
(-9.601915676465309-12.60735315408517j),0.0003369728633086897
(-9.60105137028103-12.609020786472943j),-0.0034056224373724517
(-9.608596346515101-12.610785882152019j),-0.01010919904193779
(-9.601733077696053-12.60863744900947j),0.0024251312771670854
(-9.607564999631478-12.606357373219092j),0.012971314603058249
(-9.601366830234575-12.609040691275482j),-0.007612777504413594
(-9.603694588156161-12.606608497811541j),-0.0018787575258795099
(-9.601213447755649-12.608627880367603j),-0.005361025667305454
(-9.603065203216754-12.605858217793127j),-0.0015326737021475476
(-9.602653502068037-12.603547026560921j),0.006943306460440695
(-9.603844178971462-12.610585967904976j),-0.004747925237455865
(-9.605712967674505-12.610498777448747j),-0.002936278896725756
(-9.602437071845547-12.603409524186066j),-0.0027938599609749343
(-9.605759633138156-12.602714343667559j),0.0023658130466402316
(-9.603671985722707-12.60659328685208j),0.004579190157404889
(-9.59934766250541-12.610805797856164j),0.0077430215341182124
(-9.603091562418948-12.605208782040394j),-0.0007657667420644321
(-9.600480343868998-12.606030251628592j),-0.00635138870785342
(-9.60384865915492-12.61188773528779j),-3.5429264344761645e-05
(-9.604403285757352-12.6086015745805j),-0.0032717905136110848
(-9.600872149487286-12.598858686012981j),0.006286737040969882
(-9.597004874358797-12.602170606827173j),-0.006773188355064951
(-9.603975426512013-12.611165243107573j),0.0004390756755750346
(-9.603719225616084-12.610330026146988j),0.0006422433885982101
(-9.607432380630938-12.613181786436684j),0.005661659096249747
(-9.601864729653618-12.605362343530032j),0.00481603667008049
(-9.604861439644244-12.612829771850171j),0.016066499794207958
(-9.599044272806807-12.605979390435095j),0.0059593723333810945
(-9.601570660712511-12.61244447015304j),0.002863289105994858
(-9.602962596664085-12.60677071423453j),0.001859436577244344
(-9.604191005317464-12.606136900104469j),0.009396982161514902
(-9.595170837726352-12.608672801507542j),-0.006613218430681215
(-9.60452219811901-12.60414303436823j),-0.0013618555832011672
(-9.603553404821247-12.609057667664874j),-0.0065592569306233365
(-9.605008815541273-12.606072095502903j),0.0010301486808615996
(-9.5990783529799-12.609442414854103j),-0.0013115133924801493
(-9.60479768707397-12.607576546750101j),-0.00010252663924975856
(-9.598887798287798-12.608967566840741j),0.004014834895700561
(-9.602151318617182-12.601206573668582j),-0.005002296130040155
(-9.601272126397348-12.60648446635436j),-0.0006489701323193768
(-9.602280604954345-12.605943496493797j),0.0019560234936703193
(-9.610375672395463-12.610148687998484j),0.0011495278748545011
(-9.602261498654489-12.606198324580847j),0.004443427990454871
(-9.605383802947678-12.606977610877403j),-0.004818502751193804
(-9.602547068715277-12.609764818589671j),-0.0017393154310990132
(-9.602236946189864-12.608474595610298j),-0.003990815004271557
(-9.606374549746521-12.606277079721917j),-0.008875193457211729
(-9.600583202826336-12.606430122563397j),-0.0012798002385573505
(-9.598210789693637-12.605101146496454j),-0.010485305760232405
(-9.603303644613373-12.609514920771524j),0.00326628488069119
(-9.60104063581234-12.608617893274186j),0.0042945143049532165
(-9.603143272742138-12.608212883924434j),-0.006041864523113071
(-9.605749854009167-12.609622859268073j),-0.0007675198495340802
(-9.600548296277315-12.607851707240489j),0.005918814423856088
(-9.603185669225484-12.61076156342564j),-0.0095290267364215
(-9.601251436403343-12.609656422873083j),0.0037992440808441836
(-9.60436005361563-12.609743108998378j),-0.0020486120869452947
(-9.604227340646867-12.605623583284979j),0.003312075016348145
(-9.60125660474874-12.610126388678939j),-0.0020758517587033845
(-9.603580846744242-12.6083119227584j),0.004700074484031261
(-9.602628824142784-12.60576710719532j),-0.00895055802923902
(-9.604370180950312-12.611430026066055j),-0.0011942984025273247
(-9.591809277224167-12.60827217062295j),0.0011656030930796966
(-9.60320690231407-12.607848586889958j),0.004838249545059174
(-9.603200074656847-12.606507868781588j),-0.0011543409080102733
(-9.603393968580468-12.604855395709004j),-0.0026765989611328496
(-9.601844548365467-12.610800670756596j),-0.0011719452750663362
(-9.60308698815333-12.604164771786811j),0.0011654418083460927
(-9.600137176688484-12.60787919048674j),-0.004777025852771232
(-9.601968583237563-12.609570476650415j),-0.003330539793156486
(-9.601628813772955-12.616648591966477j),0.005074963631404754
(-9.603249982731624-12.607438171949175j),5.168477404970597e-05
(-9.606680746695707-12.606815102151904j),0.0048173216416707585
(-9.598773872976848-12.613304787881404j),-0.004863707205072297
(-9.606418579159456-12.608536359042102j),0.004955574957897451
(-9.599434151242205-12.609163445655428j),0.0036714039552119657
(-9.59934859595773-12.607165986394667j),-0.002564265572431619
(-9.603667347451758-12.606684426029211j),-0.006764703823527783
(-9.59625753652261-12.607235385801651j),0.002466997207940429
(-9.595359582782343-12.606098464506525j),-0.003364518922538872
(-9.602695080211102-12.611177157431346j),0.0005177657363184434
(-9.593931683961562-12.60854684314421j),-0.0025397020629151527
(-9.596710042047606-12.607288478033666j),0.0017837317299785758
(-9.603475630908292-12.607518050476639j),0.0032378368397781554
(-9.603791324895143-12.613817714193416j),-0.0009851844972952257
(-9.601042195529843-12.608931138156676j),-0.0003191635815252113
(-9.603678550205801-12.604108071869334j),0.004728039067528142
(-9.599477264910826-12.60575299592974j),0.0018893479190304722
(-9.601314289487421-12.608954278951769j),0.0027056990935245754
(-9.60381756799228-12.616278701412549j),-0.002947686036943001
(-9.60537919938547-12.606602476256935j),-0.0052067721103462245
(-9.598725270326458-12.604238072593066j),-0.002165293393226247
(-9.600519337905666-12.60864061838071j),-0.0002319842425331372
(-9.600758080905944-12.604993829266434j),0.0009816658543882798
(-9.6044629657264-12.607032327913963j),-0.008625140682061515
(-9.60218723467427-12.61327171310644j),-0.0017810200030000472
(-9.60246508208654-12.605416075417029j),0.00345558319981
(-9.601343061498474-12.612945199560256j),-0.0014706114706862694
(-9.604198759986659-12.610972977079745j),0.005278656639634373
(-9.602155384982622-12.610357289338674j),-0.0022352987386231203
(-9.60138054736422-12.605443525861578j),-0.0007848947917253438
(-9.600562133380357-12.610980610324305j),0.005305468612555665
(-9.606757658831865-12.604495927364033j),-0.0010728251063420026
(-9.601987768391632-12.608600176794273j),0.0007765062089716261
(-9.606998373289379-12.607828926550264j),0.006846554599553385
(-9.600243442306109-12.608537347394096j),-0.0008806653048708764
(-9.601912086596604-12.607384778079089j),0.003648273266734458
(-9.600858683991797-12.605482257508651j),-0.001630241091777948
(-9.60190788680107-12.609115780671244j),0.002933906945706046
(-9.60312581874972-12.606612900958254j),0.013290637576263392
(-9.599899923764617-12.609647257439631j),0.01125858858098661
(-9.601489369480284-12.608853738443731j),0.007141522595901506
(-9.603880623498435-12.604913387077495j),-0.009248574133806642
(-9.603989329653617-12.605043864821111j),-0.010771242235494225
(-9.602168234591698-12.609076059731965j),0.003998026984615557
(-9.603249602980299-12.610290280364087j),-0.001333016161188046
(-9.608266619071852-12.608862760172864j),0.0031161894044527023
(-9.603132513586072-12.609706584997237j),0.00035823124932311845
(-9.605863824488198-12.605416364715044j),-0.005032709646416927
(-9.604407847573814-12.607187071689005j),-0.004708166510849896
(-9.601745362411975-12.607113100218085j),0.0035239349271230977
(-9.600566182073294-12.60995595806911j),0.0028872677237043514
(-9.60112014484022-12.61064481850116j),-0.008837349896483583
(-9.59858760389241-12.60768132741777j),9.914869240138354e-05
(-9.598101740425927-12.603038295540719j),-0.0010012828928262522
(-9.602504743044378-12.60189414874182j),-0.006243422072550799
(-9.604069089201532-12.606908783400101j),0.00508270213621353
(-9.602568592472133-12.6081791806418j),-0.004268291730851622
(-9.602265512301384-12.6115649377527j),0.005057289423216533
(-9.600971350676831-12.611415739570067j),-0.0010360990065349156
(-9.599314590362875-12.608865189077157j),-0.0016381743266571274
(-9.603266226684662-12.603322999194248j),0.005356886188134727
(-9.600645811762984-12.610281108554064j),0.003903901393473443
(-9.602174513547277-12.603762903431765j),-0.0012427575097627408
(-9.601530006921909-12.609128136401086j),0.005562681980049117
(-9.596161754146687-12.607290148769216j),-0.0033227102323692068
(-9.60422506929097-12.605941478882993j),-0.0004940149415725203
(-9.60410780581063-12.606721030963016j),-0.002068094776660249
(-9.602332434259365-12.607769208390051j),0.0005257698455527552
(-9.603182150522146-12.608926804127004j),0.0013962569857557216
(-9.60174739403737-12.607402683408512j),-0.0009559986062696687
(-9.606534774457128-12.609766933011507j),0.002781704894018622
(-9.601824962994732-12.612260377482716j),0.0029462602366166603
(-9.600021102781472-12.60626562830838j),-0.012767680286107936
(-9.603403277680805-12.607852155262393j),0.003342667369774665
(-9.603877631790883-12.609388417388493j),0.01050896630406279
(-9.605668041671352-12.60815777902429j),0.0006022369507985468
(-9.604024653525846-12.601264513870571j),0.0007356226317067611
(-9.595926100683956-12.606205830782743j),-0.0054781921219074995
(-9.600110541224387-12.608631111595555j),0.005972729898801498
(-9.609437513464695-12.608816303456994j),-0.0011675256514297055
(-9.606477662811283-12.61726890552678j),-0.0034440722494912457
(-9.603230441301854-12.604067180415305j),-0.003683529566057951
(-9.603812120889703-12.605421039819234j),0.004918395839716426
(-9.598210730689866-12.608061583884899j),-0.0008087253916903772
(-9.602018749604637-12.613915858591268j),-0.006204851438663386
(-9.60329568689141-12.610496085630231j),0.0025914023748756544
(-9.596845799092392-12.611514925766267j),0.0009753502422314333
(-9.609863567174814-12.612571787297325j),0.012053234938807889
(-9.605197297963247-12.606947497617883j),0.0035781932693411695
(-9.604912222729048-12.602813190620472j),0.004632998207887971
(-9.59981685041174-12.605674606835553j),0.003647231190347795
(-9.599769454835686-12.611495040053185j),0.0001749524110324266
(-9.601691639520846-12.606693366121254j),0.0013973711024399497
(-9.602904623243175-12.610458980158862j),0.008544419851921429
(-9.60479964908461-12.608596539446339j),-1.0403905129069677e-05
(-9.603945436760814-12.602205833370512j),0.00012037736705597775
(-9.601114437589642-12.603693213737685j),0.0012934561668997062
(-9.603662086354664-12.609055223457139j),-0.0049501068215488785
(-9.597636741058379-12.614867989544349j),-0.00632099346063477
(-9.598184624171296-12.606968835836113j),-0.0053832511652599025
(-9.602683138619655-12.60351902706817j),-0.0029864754084959104
(-9.59953705701855-12.60847174319713j),-0.0006588573594051972
(-9.601068625228528-12.606678673450363j),-0.005837273315747671
(-9.60139940791893-12.609304438398523j),-0.005615934701749452
(-9.603878781916954-12.60941322594767j),0.002796667353923762
(-9.603356355319804-12.614402006280356j),0.003999612265779379
(-9.60235575808641-12.613535623769305j),0.005166422764935373
(-9.600223403188908-12.607814144181987j),0.0012742170077489035
(-9.603982722799888-12.606927869729669j),-0.004214846024281664
(-9.605060069594748-12.607161306547358j),-0.0065621302436994254
(-9.59978429750853-12.610429221097316j),-0.005835192793491777
(-9.60418228553453-12.605278141127021j),0.004460046280081361
(-9.598103316083787-12.607846826664055j),-0.008073461741393173
(-9.60249273935161-12.611374417437201j),-0.00638195737757549
(-9.600541598461657-12.610929799997585j),0.004002338871765055
(-9.599632227240432-12.60833904234542j),-0.0016419719052632466
(-9.598591497630963-12.607144536407288j),-0.010742046250567136
(-9.60741503437166-12.602333662345245j),0.007163665026393938
(-9.602947750131374-12.60160373532489j),0.003242382553349808
(-9.60711021626245-12.604919390824325j),-0.004176086561720074
(-9.606726461267197-12.604504771354682j),0.0019078068460870897
(-9.599673337531273-12.606032558388508j),0.009306855278121398
(-9.606109624643434-12.603417879598688j),-0.0033557317476724134
(-9.599473672659641-12.61054755567885j),-0.003985168014127887
(-9.602338238157722-12.605935581598295j),0.0046731175046609615
(-9.598401577083129-12.607667406389524j),0.00027372246043726243
(-9.601292682575034-12.613934753723196j),-0.0044435021870033176
(-9.603735895737548-12.611702057541065j),0.013414483098526058
(-9.60004357749514-12.608963841822842j),-0.00041972885493296846
(-9.603191182529724-12.610139396455677j),-0.0054121569416799445
(-9.602555837887945-12.609022212129275j),-0.0017263759619128999
(-9.600367940158833-12.608031638559362j),-0.01309283028705439
(-9.602668345147398-12.60609987445032j),-0.009641154032983145
(-9.598945526080696-12.606985223082468j),-0.00018362747932941138
(-9.605023054028011-12.60864452651278j),0.007731675872547846
(-9.603558380267463-12.607720706892698j),-0.010927129748738804
(-9.600767279591286-12.609681296305366j),0.005562726761889096
(-9.601529425944522-12.606667950713517j),-0.004774884607551636
(-9.602910560241561-12.61023738097915j),-0.0017851228432033304
(-9.601438860341425-12.607339663219364j),0.0047065588184364415
(-9.600619117932045-12.605569804277186j),-0.0034115148519825353
(-9.607133106877928-12.604899609163008j),-0.0033468773174443788
(-9.602435197001176-12.609293678371573j),0.0007909089869216918
(-9.60004354833994-12.609127315049424j),-0.004507052786679979
(-9.6006349616013-12.610209448023927j),-0.0032340120767918004
(-9.598857000868575-12.607185038221518j),0.0014929136836837555
(-9.604618948775078-12.60776410343031j),-0.00037572541920180157
(-9.600124525961935-12.60171516996756j),0.006036345263959941
(-9.603153219474851-12.616961863441828j),0.019409615399542276
(-9.601758108516927-12.609751815565456j),-0.00441657278243145
(-9.602257198325088-12.609563251271211j),0.004139598333897502
(-9.601412360266963-12.61072906270155j),0.006088522799578254
(-9.603140857694823-12.612689451676138j),-0.004662180969129322
(-9.605080073730697-12.610351765584507j),-0.004701171204460695
(-9.604068722866627-12.610990225153598j),0.004559354296890747
(-9.59959860186971-12.609925678719113j),-0.0020774501496418907
(-9.607624509158434-12.60704383814232j),-0.001757929458010819
(-9.601355210249624-12.606687071212775j),0.0014765017338595678
(-9.606968494832309-12.609358143507842j),-0.0009286986469156826
(-9.60333768235806-12.608953461363782j),0.0029378492450837434
(-9.600404494036498-12.610424570166234j),0.01803175679906426
(-9.600053964684404-12.61402285287269j),0.0031622051642488805
(-9.593227315607509-12.601136942634612j),-0.00467176021671487
(-9.607372675477345-12.60572455683722j),-0.0018071012614349173
(-9.600065022471467-12.606266642362643j),1.9452694199831706e-05
(-9.603176006837586-12.60776193908465j),-0.001003192512424477
(-9.598678274518349-12.600890076673139j),-0.005850091081627953
(-9.611386766007218-12.603170977957028j),0.004461696037748107
(-9.60005430676153-12.604985869909932j),-0.0017154394182278387
(-9.601916115369836-12.61129740664623j),-0.006362384513190518
(-9.59953721238493-12.611481151852551j),0.007154087861712313
(-9.601259443694937-12.608785774566005j),-0.0037669687029692218
(-9.601989876375741-12.60550553773043j),0.0005640228629597495
(-9.603573989388828-12.615894758330908j),-0.004556331670741317
(-9.601233229078165-12.60813231325815j),0.005889178751465531
(-9.601074672504327-12.607363313040732j),-0.0023713622703779953
(-9.600549957788777-12.60949453915379j),0.002335401346071887
(-9.601725964543697-12.607671956159196j),0.005475444098712455
(-9.604258499806523-12.61113871138804j),-0.005299012492519934
(-9.602986216052695-12.60760987528446j),-0.0008475557293126806
(-9.606030234327623-12.608481500855587j),-0.002702107621121827
(-9.603772129242595-12.607479756383686j),-0.001980655377110452
(-9.599712227466608-12.609319111024632j),-0.0026060648194098277
(-9.603634437941198-12.608739415423678j),0.0011909082506737455
(-9.603242124575136-12.614081841053236j),-0.003914567240004753
(-9.602699596475196-12.610712622984073j),0.010423472768693608
(-9.60548266699602-12.608922742667167j),-0.00225354385543277
(-9.597730780697622-12.597809068168173j),0.0015521567278693647
(-9.600897333966783-12.606900000649947j),-0.011127543232421863
(-9.600079513449902-12.608495056962193j),-0.00027358628668996477
(-9.59618554962844-12.604375961124443j),0.0019876585152600354
(-9.60197564891512-12.609122717216865j),0.001265987668907493
(-9.601481295523023-12.607521098810338j),0.004886079434489901
(-9.602887863653919-12.609822513904179j),-8.293735273250531e-05
(-9.604979802368662-12.621860282092413j),0.005840547203325921
(-9.601874197843284-12.611354008264243j),-0.008040691197206363
(-9.602289944341495-12.611122293331375j),0.008502411730779341
(-9.598372718435556-12.605571685032265j),0.007748713647439823
(-9.602806345574198-12.610130415495439j),-0.002012303382365471
(-9.602005155206008-12.610240211760772j),-0.006410131307562652
(-9.604664292009064-12.607955481024648j),0.00981343451063513
(-9.598644582912357-12.610838336027557j),0.0004965905285773137
(-9.60157989819269-12.602508078372894j),0.004123172419306842
(-9.602680251765015-12.610288135169732j),-0.0034046542249239926
(-9.602368014484147-12.607477334379546j),0.0029115244926138364
(-9.601746765034068-12.60991644533713j),-0.0009680855993223311
(-9.603400154035485-12.605086302060462j),-0.00498088303845589
(-9.60350708561958-12.607136153390822j),-0.0008970362166740826
(-9.60049251759882-12.60540438927034j),-0.0009833488168007013
(-9.602780715304519-12.607253323736591j),-0.00818291011632296
(-9.599416055800665-12.605165326578707j),0.0037243009906623523
(-9.600913245871883-12.606944290098067j),-0.0008705019580659948
(-9.60302410878624-12.610616297239256j),0.0033387016913795577
(-9.600613302163064-12.607099406545684j),0.0008893270559990613
(-9.604116706477543-12.60353131387206j),-0.0041102256395477285
(-9.606031289986412-12.60465292700737j),0.004506655251503393
(-9.601680385494298-12.611275434814099j),-0.0031962655312233277
(-9.602893073665623-12.609231843971115j),-0.0005988806303500879
(-9.599235218819151-12.60985556696036j),0.0011576607921200313
(-9.603913214598464-12.609987341428019j),0.011383026634252332
