E,z,var
(-10.952777943314967-12.363186521238761j),(-10.952777943314967-12.363186521238761j),0.07571699002259055
(-10.93660249485531-12.373651026187158j),(-10.93660249485531-12.373651026187158j),0.03522944459056152
(-10.943868372683868-12.37433474569009j),(-10.943868372683868-12.37433474569009j),0.061852532288232016
(-10.938720441765405-12.37624785587807j),(-10.938720441765405-12.37624785587807j),0.036481006945233194
(-10.936021185058966-12.37258084195951j),(-10.936021185058966-12.37258084195951j),0.055722389309695454
(-10.9372282627847-12.371905260102071j),(-10.9372282627847-12.371905260102071j),0.03206746539997889
(-10.936838706953992-12.364171076114172j),(-10.936838706953992-12.364171076114172j),0.053708066294865554
(-10.934441963199289-12.375363645128951j),(-10.934441963199289-12.375363645128951j),-0.03030502381613816
(-10.930343847030175-12.360450890898901j),(-10.930343847030175-12.360450890898901j),0.06534301300989194
(-10.92672450690657-12.367376677467641j),(-10.92672450690657-12.367376677467641j),0.0013855947672411838
(-10.921913719262166-12.368255633944084j),(-10.921913719262166-12.368255633944084j),0.06339426187545702
(-10.9276556468304-12.368163369573429j),(-10.9276556468304-12.368163369573429j),0.022345123030776997
(-10.912133101279524-12.372993524150042j),(-10.912133101279524-12.372993524150042j),0.03561084410681596
(-10.916649780289488-12.374407193236914j),(-10.916649780289488-12.374407193236914j),0.052775621137801036
(-10.915380253159727-12.366174347100221j),(-10.915380253159727-12.366174347100221j),0.02801600869425316
(-10.91223631489633-12.366481027927298j),(-10.91223631489633-12.366481027927298j),0.014668694554483325
(-10.914298629802762-12.370761693888758j),(-10.914298629802762-12.370761693888758j),0.04085347953792194
(-10.904397148705868-12.361650032771761j),(-10.904397148705868-12.361650032771761j),0.05057583838472311
(-10.903534021455002-12.36360563207469j),(-10.903534021455002-12.36360563207469j),0.025191084859650055
(-10.90107401925536-12.375837441378518j),(-10.90107401925536-12.375837441378518j),0.015709022499460195
(-10.901128127853292-12.367345728951289j),(-10.901128127853292-12.367345728951289j),-0.026039015647699764
(-10.895340940105255-12.366726746946775j),(-10.895340940105255-12.366726746946775j),0.004003557591760552
(-10.895381657380954-12.368103699952352j),(-10.895381657380954-12.368103699952352j),0.038058078407672044
(-10.894674996824902-12.364784557897037j),(-10.894674996824902-12.364784557897037j),0.034536105524588426
(-10.893008569975091-12.358980713443039j),(-10.893008569975091-12.358980713443039j),0.03589054336386322
(-10.892566367547477-12.360005739764757j),(-10.892566367547477-12.360005739764757j),0.052681838874182825
(-10.876253936111413-12.362472605473945j),(-10.876253936111413-12.362472605473945j),0.05395808950624536
(-10.884694624523224-12.358969162415747j),(-10.884694624523224-12.358969162415747j),-0.0561386512326285
(-10.883039352623465-12.35703973633551j),(-10.883039352623465-12.35703973633551j),0.023222468813425424
(-10.868490946720083-12.363806417152206j),(-10.868490946720083-12.363806417152206j),0.0035935367750177813
(-10.869705548495396-12.363596376043375j),(-10.869705548495396-12.363596376043375j),0.05304017647296358
(-10.867730955742108-12.358757339817592j),(-10.867730955742108-12.358757339817592j),0.021314598666402427
(-10.86251335227898-12.36376845300101j),(-10.86251335227898-12.36376845300101j),0.014257853608539572
(-10.86248034644535-12.360366157657959j),(-10.86248034644535-12.360366157657959j),0.030309589582790817
(-10.861036857787115-12.362929568565447j),(-10.861036857787115-12.362929568565447j),0.05216794451685009
(-10.859886133949239-12.36162315016582j),(-10.859886133949239-12.36162315016582j),0.04244634082275678
(-10.85621171823408-12.360836915019924j),(-10.85621171823408-12.360836915019924j),0.03106184279707055
(-10.854594127928978-12.35943417150691j),(-10.854594127928978-12.35943417150691j),0.026172679324834313
(-10.849362283471152-12.354923844842489j),(-10.849362283471152-12.354923844842489j),0.0486236569207717
(-10.850619282271973-12.357445726890491j),(-10.850619282271973-12.357445726890491j),0.015452131721281327
(-10.84534254264992-12.357335000030847j),(-10.84534254264992-12.357335000030847j),0.009639675226786324
(-10.8449363192223-12.361111148707478j),(-10.8449363192223-12.361111148707478j),0.014245554171785507
(-10.844347234772352-12.357133592220828j),(-10.844347234772352-12.357133592220828j),0.027426559114812354
(-10.839042162762379-12.352497522587178j),(-10.839042162762379-12.352497522587178j),-0.0025438545209686666
(-10.84069369789529-12.360796942006598j),(-10.84069369789529-12.360796942006598j),0.027051472389073312
(-10.837007218289092-12.352975436523527j),(-10.837007218289092-12.352975436523527j),0.03152451042474366
(-10.833718389434486-12.35316819319687j),(-10.833718389434486-12.35316819319687j),0.04120691132252585
(-10.83531911263622-12.35372088538895j),(-10.83531911263622-12.35372088538895j),0.040194731759525454
(-10.827917583428714-12.365056044598221j),(-10.827917583428714-12.365056044598221j),0.02331490078957481
(-10.825654205009151-12.36048368257441j),(-10.825654205009151-12.36048368257441j),-0.027830180078112447
(-10.820511759312526-12.358850744294314j),(-10.820511759312526-12.358850744294314j),0.0363945971190912
(-10.81843487151216-12.35681607846002j),(-10.81843487151216-12.35681607846002j),-0.013755121101196111
(-10.818470042223558-12.353352727818109j),(-10.818470042223558-12.353352727818109j),0.0034494618315151788
(-10.829567058210264-12.35062356165631j),(-10.829567058210264-12.35062356165631j),0.03639005015051341
(-10.81552994458695-12.354732777782528j),(-10.81552994458695-12.354732777782528j),0.058110151271854364
(-10.814443261939015-12.349582775145764j),(-10.814443261939015-12.349582775145764j),0.051746883800015145
(-10.815786632376366-12.357549557980478j),(-10.815786632376366-12.357549557980478j),0.06159570080878469
(-10.811470840060682-12.35364514512481j),(-10.811470840060682-12.35364514512481j),0.013667183574862444
(-10.805311643810425-12.352821512014211j),(-10.805311643810425-12.352821512014211j),0.03528775463402306
(-10.804154294818252-12.360650775657474j),(-10.804154294818252-12.360650775657474j),0.00929613555558356
(-10.799770563355924-12.351969853857051j),(-10.799770563355924-12.351969853857051j),0.0570683718591589
(-10.797994082017077-12.353827029503j),(-10.797994082017077-12.353827029503j),0.059707380158779896
(-10.796674500477035-12.352573302257293j),(-10.796674500477035-12.352573302257293j),0.01747867964060999
(-10.79711781070428-12.354846896029484j),(-10.79711781070428-12.354846896029484j),0.012214892050672962
(-10.794944963630384-12.349840119543343j),(-10.794944963630384-12.349840119543343j),0.03432883055012326
(-10.789936194833722-12.357424455965832j),(-10.789936194833722-12.357424455965832j),-0.001196540432699875
(-10.793108642712435-12.34827758560052j),(-10.793108642712435-12.34827758560052j),0.036554623859269254
(-10.793175845268642-12.351572092420978j),(-10.793175845268642-12.351572092420978j),-0.013046281587303527
(-10.781674588059374-12.348493074776695j),(-10.781674588059374-12.348493074776695j),0.022329733608634637
(-10.777536391468171-12.350191905876049j),(-10.777536391468171-12.350191905876049j),0.02719335740840914
(-10.777983278142417-12.35551220590323j),(-10.777983278142417-12.35551220590323j),-0.0174649941369544
(-10.769554433086542-12.353230919149215j),(-10.769554433086542-12.353230919149215j),0.0351297805552127
(-10.77729641512179-12.345824055327245j),(-10.77729641512179-12.345824055327245j),0.0028639754580550535
(-10.772342758166875-12.350280000486611j),(-10.772342758166875-12.350280000486611j),0.01022923893181574
(-10.768031533502695-12.344824105902513j),(-10.768031533502695-12.344824105902513j),-0.0005974994287106212
(-10.761196927258258-12.353691184516302j),(-10.761196927258258-12.353691184516302j),-0.01272496517797226
(-10.773083819883157-12.341560492728023j),(-10.773083819883157-12.341560492728023j),0.013980880295947365
(-10.763176974064745-12.34929645681103j),(-10.763176974064745-12.34929645681103j),0.022185289219657355
(-10.763722488586243-12.342834375388843j),(-10.763722488586243-12.342834375388843j),0.025247286331560436
(-10.765678104720397-12.347684929722762j),(-10.765678104720397-12.347684929722762j),0.03294580158490405
(-10.754134673506877-12.34514905036413j),(-10.754134673506877-12.34514905036413j),0.04436718163494905
(-10.750686204328801-12.34405480281275j),(-10.750686204328801-12.34405480281275j),0.026293849969538277
(-10.749585712661732-12.34610260599097j),(-10.749585712661732-12.34610260599097j),0.048045362022028776
(-10.7519494759724-12.347850123608241j),(-10.7519494759724-12.347850123608241j),0.014369937845319078
(-10.751185024358316-12.35077707622013j),(-10.751185024358316-12.35077707622013j),-0.008780703158120807
(-10.751743774829567-12.34415182360031j),(-10.751743774829567-12.34415182360031j),0.03706726506070003
(-10.747226043632923-12.34437493739536j),(-10.747226043632923-12.34437493739536j),0.06605581865613525
(-10.752367498201417-12.344787579229664j),(-10.752367498201417-12.344787579229664j),0.043412636752730716
(-10.744689402515972-12.344055127974025j),(-10.744689402515972-12.344055127974025j),0.04040628155818754
(-10.73999705041146-12.34779448371623j),(-10.73999705041146-12.34779448371623j),0.024407511736784824
(-10.74043720257376-12.346860301303895j),(-10.74043720257376-12.346860301303895j),0.06948381478702906
(-10.736212102054061-12.353713325271274j),(-10.736212102054061-12.353713325271274j),-0.002637628263133567
(-10.736569221051226-12.34839368156698j),(-10.736569221051226-12.34839368156698j),0.020020610592000918
(-10.731945054006086-12.348871564049402j),(-10.731945054006086-12.348871564049402j),0.050845437741528825
(-10.730087476627276-12.34522024671575j),(-10.730087476627276-12.34522024671575j),0.031097429815522066
(-10.724450196254265-12.345270180422334j),(-10.724450196254265-12.345270180422334j),0.017126861561103445
(-10.72620221512587-12.34314734749171j),(-10.72620221512587-12.34314734749171j),0.022310555687775083
(-10.730514395233854-12.3429066437072j),(-10.730514395233854-12.3429066437072j),0.034100660513557174
(-10.727947217568223-12.346171342012743j),(-10.727947217568223-12.346171342012743j),0.04478984560501021
(-10.720867088821027-12.343896373434394j),(-10.720867088821027-12.343896373434394j),0.03454178300390073
(-10.724983454779323-12.348505844253962j),(-10.724983454779323-12.348505844253962j),0.0031160369292273396
(-10.720138369111293-12.345087484383502j),(-10.720138369111293-12.345087484383502j),0.029203964850599128
(-10.71652075923364-12.348620396388794j),(-10.71652075923364-12.348620396388794j),0.01812056363931447
(-10.720550257238614-12.34933089134779j),(-10.720550257238614-12.34933089134779j),0.005317877220144445
(-10.712718775604209-12.341248577343729j),(-10.712718775604209-12.341248577343729j),0.0316013303588227
(-10.712540358860903-12.345393881260636j),(-10.712540358860903-12.345393881260636j),-0.010019752572297027
(-10.709235436871536-12.344800619285973j),(-10.709235436871536-12.344800619285973j),0.0005979114198566101
(-10.714333210605618-12.339982153116686j),(-10.714333210605618-12.339982153116686j),0.009925146855409586
(-10.702749485764029-12.344178862655271j),(-10.702749485764029-12.344178862655271j),0.006176989590754612
(-10.703446193227563-12.347879970340948j),(-10.703446193227563-12.347879970340948j),0.0052755135624328615
(-10.706411629662188-12.348281427108672j),(-10.706411629662188-12.348281427108672j),0.04250780589036042
(-10.702841344301074-12.346154676657811j),(-10.702841344301074-12.346154676657811j),0.03184820637417874
(-10.700685053348057-12.348805139575708j),(-10.700685053348057-12.348805139575708j),-0.009134392469780733
(-10.699480801846022-12.3416537568261j),(-10.699480801846022-12.3416537568261j),0.022148810134354782
(-10.690524624488315-12.342136709501228j),(-10.690524624488315-12.342136709501228j),0.020334690780063037
(-10.69603724851041-12.344931413340905j),(-10.69603724851041-12.344931413340905j),0.030846015553604517
(-10.692556581048818-12.345465568161346j),(-10.692556581048818-12.345465568161346j),0.021637062894021997
(-10.691178989556395-12.342291056903269j),(-10.691178989556395-12.342291056903269j),0.03274701792070669
(-10.69459265737222-12.345156510888998j),(-10.69459265737222-12.345156510888998j),-0.012230925903102683
(-10.687545476656187-12.341391948433323j),(-10.687545476656187-12.341391948433323j),0.03351925825132316
(-10.692039179892024-12.34207326587974j),(-10.692039179892024-12.34207326587974j),0.0055937019452955376
(-10.68641570133441-12.344736326787169j),(-10.68641570133441-12.344736326787169j),-0.011702287740089133
(-10.682449715801361-12.342009398564999j),(-10.682449715801361-12.342009398564999j),0.0064195072476761214
(-10.683020727931066-12.34407622427081j),(-10.683020727931066-12.34407622427081j),0.033939353012539544
(-10.682667721461712-12.341970804026053j),(-10.682667721461712-12.341970804026053j),0.029851331194216915
(-10.682535550516597-12.336747166443345j),(-10.682535550516597-12.336747166443345j),-0.00582357762474719
(-10.675336472866796-12.342778614834113j),(-10.675336472866796-12.342778614834113j),0.030925047165738302
(-10.668148325396864-12.346533678550777j),(-10.668148325396864-12.346533678550777j),0.034982331768106174
(-10.673245253137345-12.344800355083642j),(-10.673245253137345-12.344800355083642j),0.016630982744371768
(-10.66612088159725-12.340841447114565j),(-10.66612088159725-12.340841447114565j),0.005723892494105466
(-10.669551498922113-12.34249621062049j),(-10.669551498922113-12.34249621062049j),0.02292558878625659
(-10.667247527454187-12.340555834545098j),(-10.667247527454187-12.340555834545098j),0.011500167044336273
(-10.662519596997713-12.345835077088596j),(-10.662519596997713-12.345835077088596j),0.021097909960644756
(-10.664699621803415-12.347403769440842j),(-10.664699621803415-12.347403769440842j),0.04281806055447063
(-10.659788618023553-12.345203864858242j),(-10.659788618023553-12.345203864858242j),-0.008965055364209698
(-10.654502536167383-12.338969175512483j),(-10.654502536167383-12.338969175512483j),-0.005314186918388219
(-10.660586328228671-12.339082156425292j),(-10.660586328228671-12.339082156425292j),0.00330103578183962
(-10.6543553337619-12.345302514148973j),(-10.6543553337619-12.345302514148973j),0.027119782893538603
(-10.65838898548102-12.345056989211052j),(-10.65838898548102-12.345056989211052j),0.0010032920372409426
