E,z,var,E_Final,E_ED
(-34.486021450888295-14.193396835917152j),(-48.75-26.25j),316.87379902894656,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4853586772099-14.19795096601399j),(-48.75-26.25j),316.66890209695237,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.490143029149294-14.190959246577435j),(-48.75-26.25j),316.8072155432834,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49251813788189-14.18397578181636j),(-48.75-26.25j),316.97700576669257,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.491004953138095-14.186230135890451j),(-48.75-26.25j),317.061480927351,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.493323940318426-14.18867788291154j),(-48.75-26.25j),317.1210554915227,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49277295591937-14.191163764912748j),(-48.75-26.25j),316.9406779225636,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49161156653395-14.191085755458035j),(-48.75-26.25j),317.06474335364186,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49533243252989-14.188319362428361j),(-48.75-26.25j),317.01493088415066,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4966836791152-14.186639718508395j),(-48.75-26.25j),317.0544676621029,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49467034579757-14.1915626950057j),(-48.75-26.25j),317.18862431296765,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
